date,temperature,humidite,pression,vent,precipitations,mois,annee,saison
2024-10-31,30.4,42.6,1010.9,11.3,0.0,10,2024,Saison humide
2024-11-01,25.6,23.2,1012.8,14.3,0.0,11,2024,Saison sèche
2024-11-02,26.3,36.9,1010.7,29.4,0.0,11,2024,Saison sèche
2024-11-03,27.0,17.7,1012.1,21.7,0.0,11,2024,Saison sèche
2024-11-04,24.2,36.0,1011.3,26.1,0.0,11,2024,Saison sèche
2024-11-05,23.3,20.1,1014.5,19.8,0.0,11,2024,Saison sèche
2024-11-06,24.6,10.5,1011.5,22.5,0.0,11,2024,Saison sèche
2024-11-07,27.9,37.7,1010.1,26.0,0.0,11,2024,Saison sèche
2024-11-08,26.2,10.0,1011.2,16.2,0.0,11,2024,Saison sèche
2024-11-09,25.8,34.2,1012.2,15.5,0.0,11,2024,Saison sèche
2024-11-10,24.5,17.2,1008.1,18.3,0.0,11,2024,Saison sèche
2024-11-11,25.5,37.9,1009.4,26.4,0.0,11,2024,Saison sèche
2024-11-12,23.9,33.6,1012.1,18.6,0.0,11,2024,Saison sèche
2024-11-13,26.2,15.6,1011.4,24.0,0.0,11,2024,Saison sèche
2024-11-14,26.9,24.9,1011.9,23.5,0.0,11,2024,Saison sèche
2024-11-15,24.2,13.1,1014.1,21.7,0.0,11,2024,Saison sèche
2024-11-16,26.1,16.0,1011.4,20.3,0.0,11,2024,Saison sèche
2024-11-17,20.6,19.5,1011.1,21.4,0.0,11,2024,Saison sèche
2024-11-18,24.7,25.3,1012.3,18.1,0.0,11,2024,Saison sèche
2024-11-19,22.8,29.6,1014.5,25.6,0.0,11,2024,Saison sèche
2024-11-20,21.0,36.9,1015.6,29.7,0.0,11,2024,Saison sèche
2024-11-21,22.3,11.5,1011.3,30.0,0.0,11,2024,Saison sèche
2024-11-22,28.4,21.8,1015.6,32.0,0.0,11,2024,Saison sèche
2024-11-23,26.7,22.2,1009.2,28.4,0.0,11,2024,Saison sèche
2024-11-24,21.8,15.2,1011.7,19.5,0.0,11,2024,Saison sèche
2024-11-25,26.8,36.0,1009.5,20.3,0.0,11,2024,Saison sèche
2024-11-26,28.8,28.4,1015.2,24.7,0.0,11,2024,Saison sèche
2024-11-27,27.7,22.4,1011.5,26.6,0.0,11,2024,Saison sèche
2024-11-28,24.8,36.0,1007.1,14.9,0.0,11,2024,Saison sèche
2024-11-29,26.5,25.5,1012.6,17.9,0.0,11,2024,Saison sèche
2024-11-30,28.1,41.1,1012.0,23.4,0.0,11,2024,Saison sèche
2024-12-01,19.0,20.7,1012.2,27.3,0.0,12,2024,Saison sèche
2024-12-02,21.3,31.4,1012.6,21.1,0.0,12,2024,Saison sèche
2024-12-03,23.4,21.9,1011.7,13.5,0.0,12,2024,Saison sèche
2024-12-04,22.2,21.2,1011.6,24.1,0.0,12,2024,Saison sèche
2024-12-05,24.5,26.9,1014.6,24.9,0.0,12,2024,Saison sèche
2024-12-06,22.1,21.3,1013.2,24.9,0.0,12,2024,Saison sèche
2024-12-07,26.3,34.5,1011.5,21.5,0.0,12,2024,Saison sèche
2024-12-08,24.5,33.5,1014.5,21.7,0.0,12,2024,Saison sèche
2024-12-09,19.7,17.0,1013.1,23.7,0.0,12,2024,Saison sèche
2024-12-10,20.1,25.4,1013.9,16.2,0.0,12,2024,Saison sèche
2024-12-11,25.6,22.0,1015.1,19.3,0.0,12,2024,Saison sèche
2024-12-12,20.2,21.3,1012.4,20.1,0.0,12,2024,Saison sèche
2024-12-13,22.3,27.7,1012.3,21.7,0.0,12,2024,Saison sèche
2024-12-14,18.5,28.1,1012.4,30.1,0.0,12,2024,Saison sèche
2024-12-15,20.5,10.5,1013.8,23.7,0.0,12,2024,Saison sèche
2024-12-16,20.3,12.8,1015.7,29.1,0.0,12,2024,Saison sèche
2024-12-17,16.6,21.3,1015.9,19.6,0.0,12,2024,Saison sèche
2024-12-18,21.6,22.7,1010.4,13.5,0.0,12,2024,Saison sèche
2024-12-19,25.4,10.3,1013.1,26.4,0.0,12,2024,Saison sèche
2024-12-20,19.2,17.6,1015.0,24.7,0.0,12,2024,Saison sèche
2024-12-21,21.3,34.6,1015.0,23.3,0.0,12,2024,Saison sèche
2024-12-22,20.6,21.7,1013.2,21.1,0.0,12,2024,Saison sèche
2024-12-23,25.2,12.8,1009.6,22.9,0.0,12,2024,Saison sèche
2024-12-24,21.6,20.0,1009.1,22.1,0.0,12,2024,Saison sèche
2024-12-25,22.7,30.2,1012.7,21.3,0.0,12,2024,Saison sèche
2024-12-26,25.7,14.5,1013.7,13.6,0.0,12,2024,Saison sèche
2024-12-27,20.7,15.3,1014.2,21.7,0.0,12,2024,Saison sèche
2024-12-28,22.8,16.1,1012.0,18.2,0.0,12,2024,Saison sèche
2024-12-29,23.8,17.1,1015.3,13.6,0.0,12,2024,Saison sèche
2024-12-30,20.8,38.4,1011.7,15.4,0.0,12,2024,Saison sèche
2024-12-31,23.4,21.2,1010.9,16.5,0.0,12,2024,Saison sèche
2025-01-01,28.9,23.0,1009.1,29.5,0.0,1,2025,Saison sèche
2025-01-02,23.5,18.9,1011.1,25.4,0.0,1,2025,Saison sèche
2025-01-03,21.4,10.0,1016.6,19.8,0.0,1,2025,Saison sèche
2025-01-04,25.7,35.2,1011.0,27.2,0.0,1,2025,Saison sèche
2025-01-05,20.4,10.1,1012.2,24.0,0.0,1,2025,Saison sèche
2025-01-06,20.8,22.5,1015.3,22.5,0.0,1,2025,Saison sèche
2025-01-07,19.9,30.6,1013.4,9.4,0.0,1,2025,Saison sèche
2025-01-08,23.1,28.1,1013.0,26.5,0.0,1,2025,Saison sèche
2025-01-09,20.3,27.7,1009.9,24.0,0.0,1,2025,Saison sèche
2025-01-10,26.9,17.0,1011.5,18.4,0.0,1,2025,Saison sèche
2025-01-11,22.3,16.5,1013.8,26.2,0.0,1,2025,Saison sèche
2025-01-12,23.3,10.9,1015.0,26.7,0.0,1,2025,Saison sèche
2025-01-13,24.1,28.0,1013.4,27.2,0.0,1,2025,Saison sèche
2025-01-14,26.8,17.4,1015.2,21.6,0.0,1,2025,Saison sèche
2025-01-15,21.7,12.7,1012.4,17.0,0.0,1,2025,Saison sèche
2025-01-16,20.8,16.2,1012.1,20.0,0.0,1,2025,Saison sèche
2025-01-17,22.2,12.1,1010.1,23.8,0.0,1,2025,Saison sèche
2025-01-18,20.0,33.6,1013.5,25.0,0.0,1,2025,Saison sèche
2025-01-19,25.5,22.5,1011.9,26.4,0.0,1,2025,Saison sèche
2025-01-20,23.3,23.5,1015.8,20.9,0.0,1,2025,Saison sèche
2025-01-21,22.1,25.2,1011.1,22.4,0.0,1,2025,Saison sèche
2025-01-22,25.5,28.6,1013.1,21.2,0.0,1,2025,Saison sèche
2025-01-23,22.8,31.0,1014.2,20.3,0.0,1,2025,Saison sèche
2025-01-24,22.8,28.8,1011.0,22.8,0.0,1,2025,Saison sèche
2025-01-25,16.6,28.9,1014.3,25.7,0.0,1,2025,Saison sèche
2025-01-26,21.0,27.5,1015.8,29.1,0.0,1,2025,Saison sèche
2025-01-27,21.9,26.1,1015.2,14.5,0.0,1,2025,Saison sèche
2025-01-28,21.2,35.7,1015.0,23.8,0.0,1,2025,Saison sèche
2025-01-29,18.2,24.6,1011.8,23.7,0.0,1,2025,Saison sèche
2025-01-30,20.0,16.8,1008.9,28.1,0.0,1,2025,Saison sèche
2025-01-31,21.0,26.3,1013.0,16.7,0.0,1,2025,Saison sèche
2025-02-01,19.7,17.0,1011.2,23.8,0.0,2,2025,Saison sèche
2025-02-02,20.8,39.0,1014.7,26.0,0.0,2,2025,Saison sèche
2025-02-03,22.5,37.1,1012.2,21.8,0.0,2,2025,Saison sèche
2025-02-04,23.2,30.6,1013.9,19.6,0.0,2,2025,Saison sèche
2025-02-05,21.5,30.1,1014.0,20.0,0.0,2,2025,Saison sèche
2025-02-06,18.8,23.3,1013.8,31.0,0.0,2,2025,Saison sèche
2025-02-07,19.8,21.6,1011.8,28.8,0.0,2,2025,Saison sèche
2025-02-08,22.7,17.7,1013.7,20.0,0.0,2,2025,Saison sèche
2025-02-09,19.7,17.9,1016.1,23.9,0.0,2,2025,Saison sèche
2025-02-10,23.1,23.0,1013.2,23.4,0.0,2,2025,Saison sèche
2025-02-11,23.5,25.9,1014.3,22.1,0.0,2,2025,Saison sèche
2025-02-12,20.4,20.1,1008.6,32.1,0.0,2,2025,Saison sèche
2025-02-13,25.0,18.4,1012.0,18.8,0.0,2,2025,Saison sèche
2025-02-14,26.7,13.6,1012.8,21.5,0.0,2,2025,Saison sèche
2025-02-15,24.9,24.2,1009.1,20.7,0.0,2,2025,Saison sèche
2025-02-16,20.4,25.6,1015.5,13.3,0.0,2,2025,Saison sèche
2025-02-17,20.8,20.6,1011.8,25.7,0.0,2,2025,Saison sèche
2025-02-18,22.4,28.3,1011.3,23.1,0.0,2,2025,Saison sèche
2025-02-19,24.7,19.1,1014.2,22.3,0.0,2,2025,Saison sèche
2025-02-20,25.4,23.4,1013.4,21.8,0.0,2,2025,Saison sèche
2025-02-21,22.6,27.1,1013.7,15.8,0.0,2,2025,Saison sèche
2025-02-22,26.4,10.1,1011.2,21.5,0.0,2,2025,Saison sèche
2025-02-23,23.8,37.6,1008.9,19.5,0.0,2,2025,Saison sèche
2025-02-24,17.5,25.3,1013.1,30.0,0.0,2,2025,Saison sèche
2025-02-25,23.1,33.4,1013.8,19.8,0.0,2,2025,Saison sèche
2025-02-26,19.3,27.2,1009.6,28.5,0.0,2,2025,Saison sèche
2025-02-27,22.4,34.6,1011.6,23.3,0.0,2,2025,Saison sèche
2025-02-28,23.3,24.6,1011.7,24.0,0.0,2,2025,Saison sèche
2025-03-01,22.7,15.3,1014.0,21.6,0.0,3,2025,Saison sèche
2025-03-02,25.2,38.3,1011.0,24.6,0.0,3,2025,Saison sèche
2025-03-03,25.4,16.8,1015.2,23.0,0.0,3,2025,Saison sèche
2025-03-04,24.7,30.8,1010.7,22.1,0.0,3,2025,Saison sèche
2025-03-05,19.0,16.8,1013.5,16.8,0.0,3,2025,Saison sèche
2025-03-06,25.5,14.2,1015.2,24.0,0.0,3,2025,Saison sèche
2025-03-07,24.5,21.8,1013.6,27.9,0.0,3,2025,Saison sèche
2025-03-08,27.4,42.4,1009.7,13.9,0.0,3,2025,Saison sèche
2025-03-09,22.0,28.5,1011.9,17.2,0.0,3,2025,Saison sèche
2025-03-10,27.0,34.9,1008.4,15.0,0.0,3,2025,Saison sèche
2025-03-11,27.1,21.3,1009.9,23.1,0.0,3,2025,Saison sèche
2025-03-12,21.8,22.6,1012.2,15.1,0.0,3,2025,Saison sèche
2025-03-13,27.0,20.4,1014.3,17.4,0.0,3,2025,Saison sèche
2025-03-14,26.7,31.0,1010.2,7.7,0.0,3,2025,Saison sèche
2025-03-15,25.9,25.6,1012.6,16.9,0.0,3,2025,Saison sèche
2025-03-16,23.9,41.1,1008.6,21.7,0.0,3,2025,Saison sèche
2025-03-17,23.6,22.3,1010.9,14.0,0.0,3,2025,Saison sèche
2025-03-18,26.4,36.1,1012.4,18.5,0.0,3,2025,Saison sèche
2025-03-19,22.5,29.1,1015.8,16.1,0.0,3,2025,Saison sèche
2025-03-20,24.1,20.5,1010.5,4.3,0.0,3,2025,Saison sèche
2025-03-21,26.0,18.2,1008.3,21.8,0.0,3,2025,Saison sèche
2025-03-22,22.3,22.3,1014.4,11.0,0.0,3,2025,Saison sèche
2025-03-23,21.2,27.2,1013.8,10.1,0.0,3,2025,Saison sèche
2025-03-24,26.0,29.6,1007.4,22.0,0.0,3,2025,Saison sèche
2025-03-25,27.2,22.5,1014.0,23.7,0.0,3,2025,Saison sèche
2025-03-26,25.3,21.4,1009.6,17.8,0.0,3,2025,Saison sèche
2025-03-27,26.4,22.4,1007.1,24.3,0.0,3,2025,Saison sèche
2025-03-28,25.5,22.0,1013.2,25.6,0.0,3,2025,Saison sèche
2025-03-29,18.0,28.5,1008.6,20.5,0.0,3,2025,Saison sèche
2025-03-30,25.3,30.1,1010.5,8.6,0.0,3,2025,Saison sèche
2025-03-31,23.9,28.3,1013.5,12.1,0.0,3,2025,Saison sèche
2025-04-01,30.6,39.8,1010.7,15.5,0.0,4,2025,Saison sèche
2025-04-02,28.5,52.1,1007.5,14.6,0.0,4,2025,Saison sèche
2025-04-03,25.8,61.3,1014.0,17.5,0.0,4,2025,Saison sèche
2025-04-04,27.8,33.7,1009.8,25.5,0.0,4,2025,Saison sèche
2025-04-05,23.7,48.0,1010.5,18.3,0.0,4,2025,Saison sèche
2025-04-06,29.3,44.8,1010.6,19.1,4.0,4,2025,Saison sèche
2025-04-07,30.8,50.4,1010.4,25.6,0.0,4,2025,Saison sèche
2025-04-08,29.5,30.3,1012.6,18.7,0.0,4,2025,Saison sèche
2025-04-09,27.1,46.8,1008.8,24.4,0.0,4,2025,Saison sèche
2025-04-10,25.7,47.2,1010.4,19.9,0.0,4,2025,Saison sèche
2025-04-11,29.6,56.9,1007.9,25.9,5.4,4,2025,Saison sèche
2025-04-12,27.0,33.9,1012.0,14.1,0.0,4,2025,Saison sèche
2025-04-13,23.3,32.8,1010.0,19.5,0.0,4,2025,Saison sèche
2025-04-14,34.3,43.2,1009.5,14.0,0.0,4,2025,Saison sèche
2025-04-15,31.0,33.1,1009.5,20.2,5.5,4,2025,Saison sèche
2025-04-16,29.4,38.5,1013.1,23.0,0.0,4,2025,Saison sèche
2025-04-17,25.4,50.4,1007.4,16.3,1.1,4,2025,Saison sèche
2025-04-18,29.1,44.5,1010.5,12.7,0.0,4,2025,Saison sèche
2025-04-19,27.2,46.9,1010.2,18.1,8.9,4,2025,Saison sèche
2025-04-20,26.1,42.6,1010.0,11.1,0.0,4,2025,Saison sèche
2025-04-21,24.8,54.3,1012.5,11.8,0.0,4,2025,Saison sèche
2025-04-22,29.0,41.0,1011.8,20.0,0.0,4,2025,Saison sèche
2025-04-23,24.3,46.5,1011.1,21.3,0.0,4,2025,Saison sèche
2025-04-24,26.3,54.2,1009.0,18.7,0.0,4,2025,Saison sèche
2025-04-25,26.9,53.4,1011.5,15.5,0.0,4,2025,Saison sèche
2025-04-26,24.5,38.1,1010.4,19.6,0.0,4,2025,Saison sèche
2025-04-27,30.3,45.5,1011.4,9.1,0.0,4,2025,Saison sèche
2025-04-28,24.4,43.3,1009.4,25.9,0.0,4,2025,Saison sèche
2025-04-29,29.0,46.3,1011.7,19.8,0.0,4,2025,Saison sèche
2025-04-30,25.2,47.6,1006.9,19.0,0.0,4,2025,Saison sèche
2025-05-01,27.1,55.2,1010.1,13.7,7.2,5,2025,Saison humide
2025-05-02,31.5,52.4,1007.3,18.2,0.0,5,2025,Saison humide
2025-05-03,30.7,50.5,1010.4,14.5,0.0,5,2025,Saison humide
2025-05-04,33.1,49.5,1008.8,16.9,8.3,5,2025,Saison humide
2025-05-05,25.8,58.4,1007.4,8.5,25.2,5,2025,Saison humide
2025-05-06,30.7,61.6,1008.7,12.0,0.0,5,2025,Saison humide
2025-05-07,31.7,63.2,1006.9,9.7,0.0,5,2025,Saison humide
2025-05-08,26.8,55.2,1009.5,8.7,29.7,5,2025,Saison humide
2025-05-09,28.5,53.5,1007.6,10.2,17.0,5,2025,Saison humide
2025-05-10,33.6,69.3,1006.5,5.9,0.0,5,2025,Saison humide
2025-05-11,29.6,50.0,1007.6,10.8,25.1,5,2025,Saison humide
2025-05-12,28.9,65.5,1007.2,11.2,7.6,5,2025,Saison humide
2025-05-13,29.6,64.7,1006.8,10.1,3.2,5,2025,Saison humide
2025-05-14,32.4,76.4,1009.7,14.4,0.0,5,2025,Saison humide
2025-05-15,32.3,51.4,1008.7,11.9,20.3,5,2025,Saison humide
2025-05-16,31.9,57.5,1008.6,5.9,0.0,5,2025,Saison humide
2025-05-17,31.8,59.8,1012.3,5.2,2.6,5,2025,Saison humide
2025-05-18,28.2,73.7,1008.6,10.8,0.0,5,2025,Saison humide
2025-05-19,28.0,63.6,1009.6,6.5,0.0,5,2025,Saison humide
2025-05-20,31.6,51.0,1011.0,16.6,0.0,5,2025,Saison humide
2025-05-21,30.7,53.8,1007.6,10.6,18.6,5,2025,Saison humide
2025-05-22,33.3,63.0,1006.3,11.8,9.4,5,2025,Saison humide
2025-05-23,32.6,78.6,1010.6,19.1,0.0,5,2025,Saison humide
2025-05-24,29.2,66.4,1009.8,13.4,12.2,5,2025,Saison humide
2025-05-25,30.5,60.8,1006.4,13.1,29.1,5,2025,Saison humide
2025-05-26,26.7,68.4,1008.6,9.4,0.0,5,2025,Saison humide
2025-05-27,32.7,64.4,1007.1,7.8,7.0,5,2025,Saison humide
2025-05-28,31.1,61.0,1009.1,16.3,0.0,5,2025,Saison humide
2025-05-29,29.6,74.4,1012.5,21.2,0.0,5,2025,Saison humide
2025-05-30,25.1,55.1,1008.1,18.5,18.5,5,2025,Saison humide
2025-05-31,28.8,52.3,1009.0,15.5,0.0,5,2025,Saison humide
2025-06-01,34.2,69.7,1008.7,14.1,0.0,6,2025,Saison humide
2025-06-02,30.5,71.7,1008.8,10.8,36.6,6,2025,Saison humide
2025-06-03,32.0,77.9,1007.5,8.4,0.0,6,2025,Saison humide
2025-06-04,35.3,82.8,1010.4,9.3,27.2,6,2025,Saison humide
2025-06-05,30.7,63.9,1006.5,9.5,43.1,6,2025,Saison humide
2025-06-06,30.2,74.9,1006.7,3.1,0.0,6,2025,Saison humide
2025-06-07,36.8,79.5,1008.7,4.5,41.8,6,2025,Saison humide
2025-06-08,28.2,72.4,1008.4,15.2,0.0,6,2025,Saison humide
2025-06-09,31.7,78.9,1009.8,8.1,21.2,6,2025,Saison humide
2025-06-10,31.1,84.5,1009.2,16.3,0.0,6,2025,Saison humide
2025-06-11,35.3,78.3,1005.3,14.3,42.6,6,2025,Saison humide
2025-06-12,37.1,82.8,1010.1,12.3,44.7,6,2025,Saison humide
2025-06-13,33.8,76.0,1004.0,11.6,46.5,6,2025,Saison humide
2025-06-14,34.5,73.7,1003.4,9.5,0.0,6,2025,Saison humide
2025-06-15,34.7,93.9,1007.6,10.9,0.0,6,2025,Saison humide
2025-06-16,31.1,79.0,1008.3,13.0,49.6,6,2025,Saison humide
2025-06-17,28.8,83.1,1006.1,6.5,0.0,6,2025,Saison humide
2025-06-18,32.6,64.5,1008.4,4.8,55.8,6,2025,Saison humide
2025-06-19,35.4,92.3,1004.7,11.7,0.0,6,2025,Saison humide
2025-06-20,33.7,75.2,1006.5,6.4,0.0,6,2025,Saison humide
2025-06-21,35.7,81.7,1009.2,10.4,0.0,6,2025,Saison humide
2025-06-22,34.1,69.7,1011.1,5.5,46.9,6,2025,Saison humide
2025-06-23,34.7,79.4,1005.5,5.1,44.5,6,2025,Saison humide
2025-06-24,32.1,68.9,1002.5,7.1,14.8,6,2025,Saison humide
2025-06-25,32.9,90.8,1008.7,13.5,0.0,6,2025,Saison humide
2025-06-26,36.7,79.6,1003.2,8.6,0.0,6,2025,Saison humide
2025-06-27,34.6,77.1,1007.2,18.6,42.1,6,2025,Saison humide
2025-06-28,31.5,78.7,1006.8,12.6,49.9,6,2025,Saison humide
2025-06-29,31.3,69.0,1012.4,9.6,20.8,6,2025,Saison humide
2025-06-30,32.5,77.0,1008.3,0.0,13.1,6,2025,Saison humide
2025-07-01,34.8,69.7,1005.3,10.6,0.0,7,2025,Saison humide
2025-07-02,31.0,63.3,1009.0,5.5,55.5,7,2025,Saison humide
2025-07-03,32.5,71.4,1007.5,17.6,0.0,7,2025,Saison humide
2025-07-04,29.7,74.9,1007.1,7.7,17.4,7,2025,Saison humide
2025-07-05,34.2,86.4,1004.8,8.9,49.0,7,2025,Saison humide
2025-07-06,30.3,76.6,1007.6,11.5,33.6,7,2025,Saison humide
2025-07-07,37.8,78.9,1004.9,9.4,37.2,7,2025,Saison humide
2025-07-08,35.6,80.9,1005.7,11.0,57.7,7,2025,Saison humide
2025-07-09,37.8,86.9,1004.2,13.1,46.5,7,2025,Saison humide
2025-07-10,32.4,99.0,1004.4,6.6,57.5,7,2025,Saison humide
2025-07-11,34.6,94.9,1005.3,10.7,32.2,7,2025,Saison humide
2025-07-12,33.2,82.5,1007.5,17.2,36.6,7,2025,Saison humide
2025-07-13,34.7,79.7,1008.0,12.3,0.0,7,2025,Saison humide
2025-07-14,34.0,87.6,1010.0,4.5,8.1,7,2025,Saison humide
2025-07-15,33.2,81.2,1008.3,11.4,28.6,7,2025,Saison humide
2025-07-16,36.2,56.1,1009.4,14.6,29.9,7,2025,Saison humide
2025-07-17,28.8,81.4,1009.5,16.6,0.0,7,2025,Saison humide
2025-07-18,32.7,71.4,1008.9,6.0,6.0,7,2025,Saison humide
2025-07-19,31.8,69.2,1004.0,12.7,0.0,7,2025,Saison humide
2025-07-20,36.9,76.5,1004.0,16.2,28.1,7,2025,Saison humide
2025-07-21,32.8,82.1,1010.2,9.4,0.0,7,2025,Saison humide
2025-07-22,36.0,78.0,1005.9,17.0,59.0,7,2025,Saison humide
2025-07-23,35.3,71.9,1007.1,5.2,10.1,7,2025,Saison humide
2025-07-24,35.7,75.9,1006.1,11.8,55.0,7,2025,Saison humide
2025-07-25,35.5,76.7,1008.5,14.0,0.0,7,2025,Saison humide
2025-07-26,33.6,82.0,1006.3,10.0,36.1,7,2025,Saison humide
2025-07-27,32.1,82.6,1007.2,14.0,51.6,7,2025,Saison humide
2025-07-28,34.9,77.5,1009.1,13.2,57.4,7,2025,Saison humide
2025-07-29,33.8,78.1,1005.8,8.2,21.8,7,2025,Saison humide
2025-07-30,31.8,76.6,1007.2,10.6,34.6,7,2025,Saison humide
2025-07-31,36.7,81.6,1010.8,7.1,57.4,7,2025,Saison humide
2025-08-01,37.9,70.3,1007.9,5.6,59.0,8,2025,Saison humide
2025-08-02,32.8,83.7,1007.6,9.4,0.0,8,2025,Saison humide
2025-08-03,31.8,84.5,1006.1,16.6,15.7,8,2025,Saison humide
2025-08-04,36.3,64.7,1009.7,22.3,55.3,8,2025,Saison humide
2025-08-05,35.8,75.8,1007.8,5.4,57.3,8,2025,Saison humide
2025-08-06,34.5,86.5,1005.9,9.3,31.6,8,2025,Saison humide
2025-08-07,33.7,77.5,1005.8,20.1,15.6,8,2025,Saison humide
2025-08-08,32.1,62.0,1006.1,7.2,16.0,8,2025,Saison humide
2025-08-09,35.4,89.2,1009.0,10.9,0.0,8,2025,Saison humide
2025-08-10,33.5,65.8,1007.1,7.7,37.0,8,2025,Saison humide
2025-08-11,34.4,62.1,1006.7,12.6,8.7,8,2025,Saison humide
2025-08-12,33.8,68.1,1005.5,15.2,0.0,8,2025,Saison humide
2025-08-13,29.8,92.1,1005.9,10.9,11.2,8,2025,Saison humide
2025-08-14,33.6,82.6,1009.3,16.0,0.0,8,2025,Saison humide
2025-08-15,32.8,76.8,1012.1,16.7,0.0,8,2025,Saison humide
2025-08-16,32.4,76.9,1004.9,9.9,35.9,8,2025,Saison humide
2025-08-17,27.0,87.7,1009.6,10.2,17.1,8,2025,Saison humide
2025-08-18,32.0,90.0,1006.9,2.7,0.0,8,2025,Saison humide
2025-08-19,33.0,77.4,1009.8,12.1,18.0,8,2025,Saison humide
2025-08-20,32.1,86.4,1007.6,8.2,35.7,8,2025,Saison humide
2025-08-21,33.2,79.4,1005.3,9.4,5.3,8,2025,Saison humide
2025-08-22,36.4,79.7,1009.1,12.0,39.5,8,2025,Saison humide
2025-08-23,33.2,77.9,1005.5,14.5,15.4,8,2025,Saison humide
2025-08-24,33.1,74.0,1009.6,5.7,51.2,8,2025,Saison humide
2025-08-25,34.0,77.6,1007.9,12.9,0.0,8,2025,Saison humide
2025-08-26,37.2,72.7,1006.8,9.3,7.6,8,2025,Saison humide
2025-08-27,34.4,79.6,1008.9,6.7,58.6,8,2025,Saison humide
2025-08-28,32.3,76.2,1008.3,8.0,44.9,8,2025,Saison humide
2025-08-29,30.7,74.1,1006.3,25.2,45.1,8,2025,Saison humide
2025-08-30,30.0,70.1,1006.0,7.8,0.0,8,2025,Saison humide
2025-08-31,31.1,87.3,1009.8,16.7,37.0,8,2025,Saison humide
2025-09-01,29.8,52.4,1009.2,6.1,0.0,9,2025,Saison humide
2025-09-02,35.8,63.1,1010.7,10.8,0.0,9,2025,Saison humide
2025-09-03,27.7,64.9,1009.6,12.4,0.0,9,2025,Saison humide
2025-09-04,28.5,53.8,1006.5,12.4,0.0,9,2025,Saison humide
2025-09-05,28.3,54.5,1007.1,10.7,0.0,9,2025,Saison humide
2025-09-06,34.1,61.1,1011.6,18.7,16.7,9,2025,Saison humide
2025-09-07,31.1,66.1,1007.7,2.6,6.4,9,2025,Saison humide
2025-09-08,28.6,60.0,1008.3,4.9,0.0,9,2025,Saison humide
2025-09-09,28.2,70.2,1005.4,22.6,0.0,9,2025,Saison humide
2025-09-10,26.3,59.5,1009.0,11.6,0.0,9,2025,Saison humide
2025-09-11,33.8,60.2,1011.6,9.4,0.0,9,2025,Saison humide
2025-09-12,26.9,50.3,1010.7,6.1,0.0,9,2025,Saison humide
2025-09-13,27.5,61.5,1008.6,0.0,0.0,9,2025,Saison humide
2025-09-14,31.9,67.2,1007.7,15.6,0.0,9,2025,Saison humide
2025-09-15,27.8,48.3,1010.5,4.4,5.8,9,2025,Saison humide
2025-09-16,30.7,70.9,1007.6,15.1,1.5,9,2025,Saison humide
2025-09-17,36.7,48.5,1011.1,15.3,0.0,9,2025,Saison humide
2025-09-18,29.8,73.0,1004.8,9.4,0.0,9,2025,Saison humide
2025-09-19,28.2,63.5,1008.1,9.6,7.7,9,2025,Saison humide
2025-09-20,28.3,82.4,1007.5,0.9,0.0,9,2025,Saison humide
2025-09-21,33.1,62.6,1009.3,10.1,0.0,9,2025,Saison humide
2025-09-22,30.8,66.7,1009.2,14.5,0.0,9,2025,Saison humide
2025-09-23,32.2,67.1,1009.1,13.8,11.0,9,2025,Saison humide
2025-09-24,28.9,50.5,1008.9,2.7,12.3,9,2025,Saison humide
2025-09-25,33.8,54.6,1008.1,17.6,12.0,9,2025,Saison humide
2025-09-26,31.5,62.4,1009.2,10.7,0.0,9,2025,Saison humide
2025-09-27,29.9,63.6,1009.4,18.8,0.0,9,2025,Saison humide
2025-09-28,34.0,57.7,1011.1,8.4,0.0,9,2025,Saison humide
2025-09-29,34.0,60.8,1007.8,4.4,0.0,9,2025,Saison humide
2025-09-30,29.0,50.5,1007.6,11.9,3.7,9,2025,Saison humide
2025-10-01,30.7,43.3,1008.4,13.1,23.6,10,2025,Saison humide
2025-10-02,32.9,47.7,1009.3,4.4,0.0,10,2025,Saison humide
2025-10-03,27.0,31.7,1008.3,19.3,0.0,10,2025,Saison humide
2025-10-04,31.6,37.9,1011.3,6.1,0.0,10,2025,Saison humide
2025-10-05,31.5,47.0,1011.9,3.4,15.4,10,2025,Saison humide
2025-10-06,30.1,52.3,1010.1,9.0,14.5,10,2025,Saison humide
2025-10-07,25.8,37.6,1007.0,9.4,4.7,10,2025,Saison humide
2025-10-08,30.8,46.4,1008.9,16.0,0.0,10,2025,Saison humide
2025-10-09,27.6,51.2,1006.8,7.7,0.0,10,2025,Saison humide
2025-10-10,31.0,41.0,1009.0,16.4,14.6,10,2025,Saison humide
2025-10-11,29.7,36.4,1012.8,22.7,0.0,10,2025,Saison humide
2025-10-12,29.3,28.3,1008.9,15.1,0.0,10,2025,Saison humide
2025-10-13,29.5,39.3,1010.1,7.5,0.0,10,2025,Saison humide
2025-10-14,30.9,61.9,1007.1,2.4,0.0,10,2025,Saison humide
2025-10-15,28.1,51.0,1013.0,13.0,0.0,10,2025,Saison humide
2025-10-16,28.1,45.6,1011.3,8.5,0.0,10,2025,Saison humide
2025-10-17,26.9,33.2,1005.4,6.5,0.0,10,2025,Saison humide
2025-10-18,26.7,40.7,1008.0,0.0,0.0,10,2025,Saison humide
